,0
859,655
811,656
1003,657
827,658
891,659
943,660
831,661
1023,662
1232,663
1184,664
1248,665
1136,666
1200,667
1028,668
1044,669
1236,670
1140,671
1204,672
1096,673
1048,674
1240,675
1256,676
1272,677
1164,678
1228,679
1052,680
1068,681
1276,682
1153,683
1217,684
1057,685
1121,686
1137,687
1265,688
1049,689
1065,690
1145,691
1037,692
1101,693
1133,694
1261,695
1277,696
1106,697
1138,698
1094,699
1062,700
1254,701
1270,702
1050,703
1066,704
1130,705
1194,706
1210,707
1274,708
1230,709
1118,710
1246,711
1278,712
1091,713
1235,714
1059,715
1187,716
1203,717
1159,718
1239,719
1063,720
1079,721
1143,722
1207,723
1271,724
1099,725
1163,726
1227,727
1179,728
1131,729
1211,730
1039,731
1183,732
1071,733
1151,734
1376,735
1440,736
1316,737
1380,738
1396,739
1480,740
1448,741
1452,742
1505,743
1285,744
1301,745
1381,746
1369,747
1449,748
1501,749
1453,750
1494,751
1510,752
1354,753
1450,754
1466,755
1411,756
1303,757
1323,758
1387,759
1515,760
1403,761
1467,762
TCGA-AB-2826-03B-01W-0728-08,1541
64,763
204,764
60,765
17,766
241,767
69,768
213,769
101,770
89,771
10,772
154,773
218,774
58,775
250,776
238,777
87,778
155,779
239,780
320,781
368,782
388,783
276,784
468,785
344,786
472,787
376,788
481,789
341,790
473,791
361,792
425,793
290,794
370,795
434,796
502,797
458,798
410,799
474,800
286,801
350,802
331,803
347,804
427,805
379,806
507,807
704,808
624,809
708,810
660,811
745,812
530,813
618,814
590,815
711,816
996,817
792,818
936,819
888,820
780,821
1009,822
773,823
921,824
937,825
898,826
802,827
1010,828
942,829
835,830
851,831
867,832
819,833
903,834
951,835
875,836
863,837
1100,838
1132,839
1169,840
1238,841
1098,842
1115,843
1083,844
1275,845
1167,846
1215,847
1296,848
1462,849
1447,850
TCGA-AB-2828-03B-01W-0728-08,1542
240,851
164,852
76,853
209,854
49,855
153,856
217,857
185,858
205,859
202,860
158,861
62,862
67,863
211,864
99,865
75,866
139,867
159,868
261,869
501,870
509,871
330,872
403,873
467,874
499,875
560,876
633,877
706,878
563,879
743,880
567,881
759,882
896,883
836,884
984,885
808,886
1000,887
952,888
769,889
913,890
817,891
881,892
945,893
837,894
877,895
893,896
822,897
862,898
894,899
787,900
983,901
843,902
895,903
959,904
1104,905
1120,906
1172,907
1252,908
1224,909
1180,910
1084,911
1225,912
1129,913
1042,914
1170,915
1202,916
1266,917
1082,918
1070,919
1198,920
1139,921
1035,922
1456,923
1364,924
1444,925
1317,926
1410,927
1362,928
1426,929
1322,930
1402,931
1502,932
1470,933
1511,934
1371,935
1451,936
1423,937
TCGA-AB-2833-03B-01W-0728-08,1543
160,938
148,939
56,940
193,941
105,942
125,943
235,944
480,945
452,946
424,947
390,948
490,949
395,950
271,951
463,952
367,953
565,954
758,955
848,956
772,957
828,958
993,959
901,960
953,961
957,962
806,963
826,964
878,965
771,966
783,967
1040,968
1160,969
1161,970
1241,971
1229,972
1030,973
1158,974
1078,975
1219,976
1263,977
1445,978
1321,979
1382,980
TCGA-AB-2849-03B-01W-0728-08,1544
12,981
220,982
852,983
1181,984
1171,985
TCGA-AB-2854-03B-01W-0728-08,1545
144,986
225,987
165,988
242,989
150,990
107,991
496,992
348,993
385,994
266,995
663,996
832,997
840,998
904,999
856,1000
833,1001
797,1002
779,1003
923,1004
815,1005
1128,1006
1029,1007
1122,1008
1103,1009
1247,1010
1288,1011
1489,1012
TCGA-AB-2877-03A-01W-0732-08,1546
other,1547
267,1013
TCGA-AB-2918-03A-01W-0745-08,1548
Tobacco,1549
383,1014
830,1015
1298,1016
TCGA-AB-2936-03A-01W-0745-08,1550
POLE,1551
65,1017
45,1018
TCGA-AB-2939-03A-01W-0745-08,1552
MMR,1553
1090,1019
1420,1020
TCGA-AB-2943-03A-01W-0745-08,1554
147,1021
103,1022
453,1023
1152,1024
1310,1025
TCGA-AB-2949-03A-01W-0733-08,1555
596,1026
796,1027
TCGA-AB-2950-03A-01W-0733-08,1556
224,1028
TCGA-AB-2959-03A-01W-0733-08,1557
478,1029
TCGA-OR-A5J1-01A-11D-A29I-10,1558
Adrenal-neoplasm,1559
384,1030
275,1031
1293,1032
1503,1033
TCGA-OR-A5J2-01A-11D-A29I-10,1560
0,1034
14,1035
857,1036
1359,1037
1343,1038
TCGA-OR-A5J4-01A-11D-A29I-10,1561
176,1039
13,1040
2,1041
114,1042
198,1043
206,1044
51,1045
332,1046
300,1047
316,1048
508,1049
257,1050
269,1051
397,1052
461,1053
477,1054
493,1055
317,1056
270,1057
302,1058
339,1059
985,1060
902,1061
814,1062
1155,1063
1267,1064
1520,1065
1532,1066
1498,1067
1386,1068
1295,1069
1439,1070
TCGA-OR-A5J5-01A-11D-A29I-10,1562
Clock_SBS1,1563
3,1071
897,1072
1026,1073
1102,1074
1292,1075
1335,1076
1375,1077
1535,1078
TCGA-OR-A5J6-01A-31D-A29I-10,1564
44,1079
163,1080
365,1081
263,1082
319,1083
511,1084
994,1085
1264,1086
1223,1087
TCGA-OR-A5J7-01A-11D-A29I-10,1565
254,1088
449,1089
333,1090
285,1091
349,1092
1054,1093
1409,1094
TCGA-OR-A5J8-01A-11D-A29I-10,1566
196,1095
212,1096
40,1097
77,1098
34,1099
42,1100
175,1101
345,1102
398,1103
351,1104
1024,1105
1388,1106
1405,1107
1527,1108
TCGA-OR-A5J9-01A-11D-A29I-10,1567
110,1109
346,1110
TCGA-OR-A5JA-01A-11D-A29I-10,1568
208,1111
36,1112
172,1113
81,1114
145,1115
73,1116
121,1117
146,1118
178,1119
54,1120
234,1121
46,1122
126,1123
19,1124
43,1125
251,1126
47,1127
497,1128
1383,1129
TCGA-OR-A5JB-01A-11D-A29I-10,1569
129,1130
33,1131
229,1132
117,1133
201,1134
169,1135
237,1136
98,1137
230,1138
83,1139
243,1140
464,1141
488,1142
353,1143
381,1144
310,1145
362,1146
483,1147
335,1148
431,1149
447,1150
829,1151
966,1152
970,1153
858,1154
810,1155
874,1156
799,1157
1308,1158
1418,1159
1283,1160
1495,1161
TCGA-OR-A5JC-01A-11D-A29I-10,1570
32,1162
HRD,1571
375,1163
459,1164
TCGA-OR-A5JF-01A-11D-A29I-10,1572
192,1165
48,1166
260,1167
356,1168
500,1169
312,1170
1297,1171
1325,1172
1294,1173
TCGA-OR-A5JG-01A-11D-A29I-10,1573
380,1174
466,1175
TCGA-OR-A5JM-01A-11D-A29I-10,1574
293,1176
450,1177
318,1178
1260,1179
1428,1180
1524,1181
1455,1182
TCGA-OR-A5JP-01A-11D-A29I-10,1575
80,1183
408,1184
334,1185
303,1186
1209,1187
1027,1188
1460,1189
TCGA-OR-A5JS-01A-11D-A29I-10,1576
1280,1190
TCGA-OR-A5JU-01A-11D-A30A-10,1577
989,1191
1471,1192
TCGA-OR-A5JX-01A-11D-A29I-10,1578
372,1193
396,1194
800,1195
998,1196
1346,1197
1314,1198
TCGA-OR-A5JY-01A-31D-A29I-10,1579
406,1199
279,1200
1154,1201
1476,1202
1508,1203
1351,1204
TCGA-OR-A5JZ-01A-11D-A29I-10,1580
UV,1581
TCGA-OR-A5K2-01A-11D-A29I-10,1582
292,1205
428,1206
359,1207
846,1208
1025,1209
1312,1210
1400,1211
1309,1212
1390,1213
TCGA-OR-A5K4-01A-11D-A29I-10,1583
311,1214
962,1215
1242,1216
1134,1217
1457,1218
TCGA-OR-A5K5-01A-11D-A29I-10,1584
96,1219
504,1220
363,1221
823,1222
1073,1223
1214,1224
1377,1225
1342,1226
TCGA-OR-A5K9-01A-11D-A29I-10,1585
417,1227
429,1228
418,1229
371,1230
299,1231
940,1232
1001,1233
782,1234
1384,1235
1329,1236
1474,1237
1334,1238
1370,1239
TCGA-OR-A5KB-01A-11D-A30A-10,1586
152,1240
108,1241
236,1242
113,1243
41,1244
249,1245
226,1246
50,1247
131,1248
35,1249
227,1250
272,1251
340,1252
484,1253
328,1254
456,1255
296,1256
364,1257
492,1258
321,1259
289,1260
357,1261
485,1262
265,1263
409,1264
297,1265
413,1266
386,1267
498,1268
358,1269
486,1270
462,1271
494,1272
259,1273
323,1274
451,1275
291,1276
327,1277
455,1278
295,1279
503,1280
475,1281
315,1282
287,1283
415,1284
479,1285
992,1286
788,1287
916,1288
872,1289
860,1290
841,1291
793,1292
1017,1293
845,1294
861,1295
1005,1296
786,1297
778,1298
842,1299
1002,1300
910,1301
1006,1302
1011,1303
971,1304
1019,1305
927,1306
1072,1307
1257,1308
1273,1309
1142,1310
1038,1311
1075,1312
1512,1313
1464,1314
1509,1315
1461,1316
1442,1317
1522,1318
1398,1319
1514,1320
1486,1321
1454,1322
1507,1323
1415,1324
1367,1325
1291,1326
1519,1327
TCGA-OR-A5KO-01A-11D-A29I-10,1587
457,1328
TCGA-OR-A5KP-01A-11D-A30A-10,1588
1337,1329
1465,1330
1373,1331
TCGA-OR-A5KS-01A-11D-A30A-10,1589
912,1332
1513,1333
TCGA-OR-A5KU-01A-11D-A29I-10,1590
TCGA-OR-A5KX-01A-11D-A29I-10,1591
354,1334
1533,1335
TCGA-OR-A5L2-01A-11D-A30A-10,1592
393,1336
905,1337
1234,1338
1392,1339
1304,1340
1529,1341
TCGA-OR-A5L4-01A-11D-A29I-10,1593
TCGA-OR-A5L6-01A-11D-A29I-10,1594
TCGA-OR-A5L8-01A-11D-A29I-10,1595
1468,1342
TCGA-OR-A5LB-01A-11D-A29I-10,1596
907,1343
1492,1344
1357,1345
1306,1346
1319,1347
TCGA-OR-A5LC-01A-11D-A29I-10,1597
TCGA-OR-A5LD-01A-11D-A29I-10,1598
798,1348
1525,1349
TCGA-OR-A5LE-01A-11D-A29I-10,1599
TCGA-OR-A5LG-01A-11D-A29I-10,1600
TCGA-OR-A5LI-01A-11D-A30A-10,1601
1282,1350
TCGA-OR-A5LJ-01A-11D-A29I-10,1602
421,1351
1021,1352
1150,1353
1393,1354
1378,1355
TCGA-OR-A5LK-01A-11D-A29I-10,1603
TCGA-OR-A5LL-01A-11D-A29I-10,1604
1036,1356
1365,1357
1333,1358
1286,1359
1459,1360
TCGA-OR-A5LM-01A-11D-A29I-10,1605
960,1361
TCGA-OR-A5LO-01A-11D-A29I-10,1606
APOBEC,1607
1516,1362
TCGA-OR-A5LT-01A-11D-A29I-10,1608
1534,1363
TCGA-P6-A5OF-01A-11D-A29I-10,1609
TCGA-P6-A5OH-01A-11D-A30A-10,1610
307,1364
974,1365
975,1366
1300,1367
1361,1368
1307,1369
TCGA-PK-A5HA-01A-11D-A29I-10,1611
TCGA-PK-A5HB-01A-11D-A29I-10,1612
562,1370
889,1371
909,1372
850,1373
914,1374
866,1375
847,1376
911,1377
1176,1378
1080,1379
1182,1380
1284,1381
1500,1382
1404,1383
1397,1384
1517,1385
1469,1386
1458,1387
1350,1388
1406,1389
1347,1390
1419,1391
1531,1392
TCGA-PK-A5HC-01A-11D-A30A-10,1613
1086,1393
TCGA-2F-A9KO-01A-11D-A38G-08,1614
Transitional-cell-carcinoma,1615
1530,1394
TCGA-2F-A9KP-01A-11D-A38G-08,1616
TCGA-2F-A9KQ-01A-11D-A38G-08,1617
1281,1395
TCGA-2F-A9KR-01A-11D-A38G-08,1618
1477,1396
1526,1397
TCGA-2F-A9KT-01A-11D-A38G-08,1619
366,1398
TCGA-2F-A9KW-01A-11D-A38G-08,1620
1318,1399
TCGA-4Z-AA7M-01A-11D-A391-08,1621
491,1400
963,1401
1395,1402
TCGA-4Z-AA7N-01A-11D-A391-08,1622
TCGA-4Z-AA7O-01A-31D-A391-08,1623
1504,1403
TCGA-4Z-AA7Q-01A-11D-A391-08,1624
355,1404
1431,1405
TCGA-4Z-AA7R-01A-11D-A391-08,1625
1074,1406
1356,1407
1302,1408
TCGA-4Z-AA7S-01A-11D-A391-08,1626
1290,1409
TCGA-4Z-AA7W-01A-11D-A391-08,1627
352,1410
1175,1411
1328,1412
1332,1413
1326,1414
1407,1415
TCGA-4Z-AA7Y-01A-11D-A391-08,1628
TCGA-4Z-AA80-01A-11D-A391-08,1629
308,1416
922,1417
1168,1418
1031,1419
TCGA-4Z-AA81-01A-11D-A391-08,1630
1324,1420
TCGA-4Z-AA82-01A-11D-A391-08,1631
1148,1421
TCGA-4Z-AA83-01A-11D-A391-08,1632
TCGA-4Z-AA84-01A-11D-A391-08,1633
423,1422
1436,1423
1358,1424
TCGA-4Z-AA86-01A-11D-A391-08,1634
879,1425
1401,1426
TCGA-4Z-AA87-01A-11D-A391-08,1635
1463,1427
TCGA-4Z-AA89-01A-11D-A391-08,1636
803,1428
TCGA-5N-A9KI-01A-31D-A42E-08,1637
TCGA-5N-A9KM-01A-11D-A42E-08,1638
1352,1429
1528,1430
TCGA-BL-A0C8-01A-11D-A271-08,1639
TCGA-BL-A13I-01A-11D-A271-08,1640
1336,1431
1341,1432
1338,1433
TCGA-BL-A3JM-01A-12D-A21A-08,1641
1482,1434
1299,1435
1331,1436
TCGA-BL-A5ZZ-01A-31D-A30E-08,1642
1368,1437
TCGA-BT-A0S7-01A-11D-A10S-08,1643
1389,1438
TCGA-BT-A0YX-01A-11D-A10S-08,1644
1413,1439
TCGA-BT-A20J-01A-11D-A14W-08,1645
TCGA-BT-A20N-01A-11D-A14W-08,1646
495,1440
1412,1441
1485,1442
1311,1443
TCGA-BT-A20O-01A-21D-A14W-08,1647
1523,1444
TCGA-BT-A20R-01A-12D-A16O-08,1648
1374,1445
TCGA-BT-A20U-01A-11D-A14W-08,1649
TCGA-BT-A20W-01A-21D-A14W-08,1650
329,1446
890,1447
1488,1448
1443,1449
TCGA-BT-A20X-01A-11D-A16O-08,1651
1349,1450
1493,1451
TCGA-BT-A2LB-01A-11D-A18F-08,1652
1518,1452
1327,1453
TCGA-BT-A2LD-01A-12D-A20D-08,1653
TCGA-BT-A3PK-01A-21D-A21Z-08,1654
876,1454
1372,1455
1340,1456
1521,1457
TCGA-BT-A42B-01A-32D-A23M-08,1655
TCGA-BT-A42C-01A-11D-A23M-08,1656
489,1458
988,1459
1425,1460
1430,1461
1438,1462
1483,1463
TCGA-BT-A42E-01A-11D-A23U-08,1657
1320,1464
TCGA-BT-A42F-01A-11D-A23U-08,1658
TCGA-C4-A0EZ-01A-21D-A10S-08,1659
990,1465
TCGA-C4-A0F0-01A-12D-A10S-08,1660
919,1466
TCGA-C4-A0F1-01A-11D-A10S-08,1661
1487,1467
TCGA-C4-A0F6-01A-11D-A10S-08,1662
TCGA-CF-A1HR-01A-11D-A13W-08,1663
1473,1468
TCGA-CF-A1HS-01A-11D-A13W-08,1664
TCGA-CF-A3MF-01A-12D-A21A-08,1665
TCGA-CF-A3MG-01A-11D-A20D-08,1666
1262,1469
TCGA-CF-A3MH-01A-11D-A20D-08,1667
TCGA-CF-A3MI-01A-11D-A20D-08,1668
1022,1470
TCGA-CF-A47S-01A-11D-A23U-08,1669
TCGA-CF-A47V-01A-11D-A23U-08,1670
TCGA-CF-A47X-01A-31D-A23U-08,1671
972,1471
1391,1472
TCGA-CF-A47Y-01A-11D-A23U-08,1672
TCGA-CF-A5U8-01A-11D-A289-08,1673
TCGA-CF-A5UA-01A-11D-A289-08,1674
TCGA-CF-A7I0-01A-22D-A34U-08,1675
TCGA-CF-A8HX-01A-11D-A364-08,1676
TCGA-CF-A8HY-01A-11D-A364-08,1677
TCGA-CF-A9FF-01A-11D-A38G-08,1678
482,1473
TCGA-CF-A9FL-01A-11D-A38G-08,1679
TCGA-CU-A0YO-01A-11D-A10S-08,1680
TCGA-CU-A0YR-01A-12D-A10S-08,1681
313,1474
TCGA-CU-A3KJ-01A-11D-A21A-08,1682
TCGA-CU-A3QU-01A-11D-A22Z-08,1683
TCGA-CU-A3YL-01A-11D-A22Z-08,1684
505,1475
TCGA-CU-A5W6-01A-11D-A289-08,1685
TCGA-CU-A72E-01A-12D-A339-08,1686
TCGA-DK-A1A3-01A-11D-A13W-08,1687
1484,1476
1345,1477
1506,1478
TCGA-DK-A1AB-01A-11D-A13W-08,1688
TCGA-DK-A1AC-01A-11D-A13W-08,1689
336,1479
838,1480
TCGA-DK-A1AD-01A-11D-A13W-08,1690
TCGA-DK-A1AF-01A-11D-A13W-08,1691
TCGA-DK-A2HX-01A-12D-A18F-08,1692
1166,1481
TCGA-DK-A2I4-01A-11D-A21A-08,1693
TCGA-DK-A2I6-01A-12D-A18F-08,1694
TCGA-DK-A3IK-01A-32D-A21A-08,1695
TCGA-DK-A3IM-01A-11D-A20D-08,1696
TCGA-DK-A3IN-01A-11D-A20D-08,1697
TCGA-DK-A3IQ-01A-31D-A20D-08,1698
TCGA-DK-A3IS-01A-21D-A21A-08,1699
TCGA-DK-A3IT-01A-31D-A20D-08,1700
TCGA-DK-A3IU-01A-11D-A20D-08,1701
968,1482
TCGA-DK-A3IV-01A-22D-A21A-08,1702
TCGA-DK-A3WW-01A-22D-A23M-08,1703
TCGA-DK-A3WX-01A-22D-A22Z-08,1704
TCGA-DK-A3WY-01A-11D-A22Z-08,1705
TCGA-DK-A3X1-01A-12D-A22Z-08,1706
402,1483
TCGA-DK-A3X2-01A-11D-A22Z-08,1707
TCGA-DK-A6AV-01A-12D-A30E-08,1708
TCGA-DK-A6AW-01A-11D-A30E-08,1709
1081,1484
1472,1485
1360,1486
1348,1487
1496,1488
1305,1489
1421,1490
1490,1491
1330,1492
1414,1493
1422,1494
1475,1495
1363,1496
1491,1497
1315,1498
1287,1499
1479,1500
1339,1501
TCGA-DK-A6B0-01A-11D-A31L-08,1710
TCGA-DK-A6B1-01A-12D-A30E-08,1711
TCGA-DK-A6B2-01A-11D-A30E-08,1712
TCGA-DK-A6B5-01A-11D-A31L-08,1713
TCGA-DK-A6B6-01A-11D-A30E-08,1714
TCGA-DK-AA6L-01A-11D-A391-08,1715
TCGA-DK-AA6M-01A-11D-A391-08,1716
TCGA-DK-AA6P-01A-11D-A391-08,1717
TCGA-DK-AA6Q-01A-11D-A391-08,1718
TCGA-DK-AA6S-01A-21D-A391-08,1719
TCGA-DK-AA6T-01A-11D-A391-08,1720
1355,1502
TCGA-DK-AA6U-01A-11D-A391-08,1721
1379,1503
TCGA-DK-AA6W-01A-12D-A391-08,1722
TCGA-DK-AA6X-01A-12D-A42E-08,1723
TCGA-DK-AA71-01A-31D-A391-08,1724
969,1504
TCGA-DK-AA74-01A-11D-A391-08,1725
844,1505
1427,1506
TCGA-DK-AA75-01A-11D-A391-08,1726
TCGA-DK-AA76-01A-11D-A391-08,1727
TCGA-E5-A2PC-01A-11D-A202-08,1728
TCGA-E5-A4TZ-01A-11D-A31L-08,1729
TCGA-E5-A4U1-01A-11D-A31L-08,1730
TCGA-E7-A3X6-01A-12D-A22Z-08,1731
TCGA-E7-A3Y1-01A-11D-A22Z-08,1732
TCGA-E7-A4IJ-01A-31D-A26M-08,1733
1174,1507
TCGA-E7-A4XJ-01A-11D-A26M-08,1734
TCGA-E7-A519-01A-11D-A26M-08,1735
TCGA-E7-A541-01A-11D-A26M-08,1736
TCGA-E7-A5KE-01A-11D-A289-08,1737
454,1508
1429,1509
TCGA-E7-A5KF-01A-11D-A289-08,1738
973,1510
TCGA-E7-A677-01A-11D-A30E-08,1739
1313,1511
TCGA-E7-A678-01A-11D-A30E-08,1740
1416,1512
TCGA-E7-A6MD-01A-41D-A34U-08,1741
1177,1513
TCGA-E7-A6ME-01A-22D-A32B-08,1742
TCGA-E7-A6MF-01A-12D-A32B-08,1743
TCGA-E7-A7DU-01A-11D-A32B-08,1744
TCGA-E7-A7DV-01A-11D-A339-08,1745
TCGA-E7-A7PW-01A-11D-A34U-08,1746
TCGA-E7-A7XN-01A-11D-A34U-08,1747
TCGA-E7-A85H-01A-11D-A34U-08,1748
1408,1514
1432,1515
TCGA-E7-A8O7-01A-11D-A364-08,1749
TCGA-E7-A8O8-01A-11D-A364-08,1750
TCGA-E7-A97P-01A-11D-A38G-08,1751
TCGA-E7-A97Q-01A-11D-A38G-08,1752
1353,1516
TCGA-FD-A3B3-01A-12D-A202-08,1753
TCGA-FD-A3B4-01A-12D-A202-08,1754
TCGA-FD-A3B5-01A-11D-A20D-08,1755
TCGA-FD-A3B6-01A-21D-A20D-08,1756
TCGA-FD-A3B7-01A-31D-A20D-08,1757
TCGA-FD-A3B8-01A-31D-A20D-08,1758
TCGA-FD-A3NA-01A-11D-A21A-08,1759
TCGA-FD-A3SJ-01A-12D-A22Z-08,1760
TCGA-FD-A3SL-01A-21D-A22Z-08,1761
1499,1517
TCGA-FD-A3SM-01A-11D-A22Z-08,1762
TCGA-FD-A3SN-01A-12D-A22Z-08,1763
TCGA-FD-A3SO-01A-11D-A22Z-08,1764
TCGA-FD-A3SP-01A-31D-A22Z-08,1765
TCGA-FD-A3SQ-01A-21D-A22Z-08,1766
TCGA-FD-A3SR-01A-11D-A22Z-08,1767
TCGA-FD-A3SS-01A-12D-A22Z-08,1768
TCGA-FD-A43N-01A-11D-A23U-08,1769
TCGA-FD-A43P-01A-31D-A23U-08,1770
TCGA-FD-A43U-01A-11D-A23U-08,1771
TCGA-FD-A43X-01A-11D-A23U-08,1772
TCGA-FD-A43Y-01A-21D-A26M-08,1773
TCGA-FD-A5BS-01A-21D-A26M-08,1774
TCGA-FD-A5BT-01A-11D-A26M-08,1775
TCGA-FD-A5BU-01A-31D-A26M-08,1776
57,1518
TCGA-FD-A5BX-01A-11D-A26M-08,1777
TCGA-FD-A5BY-01A-31D-A289-08,1778
TCGA-FD-A5BZ-01A-11D-A289-08,1779
TCGA-FD-A5C0-01A-11D-A289-08,1780
TCGA-FD-A5C1-01A-11D-A289-08,1781
TCGA-FD-A62N-01A-11D-A30E-08,1782
TCGA-FD-A62O-01A-11D-A30E-08,1783
TCGA-FD-A62P-01A-32D-A30E-08,1784
TCGA-FD-A6TA-01A-12D-A339-08,1785
TCGA-FD-A6TB-01A-12D-A339-08,1786
TCGA-FD-A6TC-01A-21D-A339-08,1787
TCGA-FD-A6TD-01A-51D-A339-08,1788
TCGA-FD-A6TE-01A-12D-A339-08,1789
TCGA-FD-A6TF-01A-52D-A32B-08,1790
TCGA-FD-A6TG-01A-11D-A32B-08,1791
